0,-3.7947076037e-19
1,-3.7947076037e-19
2,-3.7947076037e-19
3,-3.7947076037e-19
4,-3.7947076037e-19
5,-3.7947076037e-19
6,-3.7947076037e-19
7,-3.7947076037e-19
8,-3.7947076037e-19
9,-3.7947076037e-19
10,-3.7947076037e-19
11,-3.7947076037e-19
12,-3.7947076037e-19
13,-3.7947076037e-19
14,-3.7947076037e-19
15,-3.7947076037e-19
16,-3.7947076037e-19
17,-3.7947076037e-19
18,-3.7947076037e-19
19,-3.7947076037e-19
20,-3.7947076037e-19
21,-3.7947076037e-19
22,-3.73447414967e-19
23,-3.73447414967e-19
24,-3.73447414967e-19
25,-3.73447414967e-19
26,-3.73447414967e-19
27,-3.73447414967e-19
28,-3.73447414967e-19
29,-3.73447414967e-19
30,-3.73447414967e-19
31,-3.73447414967e-19
32,-3.73447414967e-19
33,-3.73447414967e-19
34,-3.73447414967e-19
35,-3.73447414967e-19
36,-3.73447414967e-19
37,-3.73447414967e-19
38,-3.73447414967e-19
39,-3.73447414967e-19
40,-3.73447414967e-19
41,-3.73447414967e-19
42,-3.73447414967e-19
43,-3.73447414967e-19
44,-3.73447414967e-19
45,-3.73447414967e-19
46,-3.73447414967e-19
47,-3.73447414967e-19
48,-3.73447414967e-19
49,-3.73447414967e-19
50,-3.73447414967e-19
51,-3.73447414967e-19
52,-3.73447414967e-19
53,-3.73447414967e-19
54,-3.73447414967e-19
55,-3.73447414967e-19
56,-3.73447414967e-19
57,-3.73447414967e-19
58,-3.73447414967e-19
59,-3.73447414967e-19
60,-3.73447414967e-19
61,-3.73447414967e-19
62,-3.73447414967e-19
63,-3.73447414967e-19
64,-3.73447414967e-19
65,-3.73447414967e-19
66,-3.73447414967e-19
67,-3.73447414967e-19
68,-3.73447414967e-19
69,-3.73447414967e-19
70,-3.73447414967e-19
71,-3.73447414967e-19
72,-3.73447414967e-19
73,-3.73447414967e-19
74,-3.73447414967e-19
75,-3.73447414967e-19
76,-3.73447414967e-19
77,-3.73447414967e-19
78,-3.73447414967e-19
79,-3.73447414967e-19
80,-3.73447414967e-19
81,-3.73447414967e-19
82,-3.73447414967e-19
83,-3.73447414967e-19
84,-3.73447414967e-19
85,-3.73447414967e-19
86,-3.73447414967e-19
87,-3.73447414967e-19
88,-3.73447414967e-19
89,-3.73447414967e-19
90,-3.73447414967e-19
91,-3.73447414967e-19
92,-3.73447414967e-19
93,-3.73447414967e-19
94,-3.73447414967e-19
95,-3.73447414967e-19
96,-3.73447414967e-19
97,-3.73447414967e-19
98,-3.73447414967e-19
99,-3.73447414967e-19
100,-3.73447414967e-19
101,-3.73447414967e-19
102,-3.73447414967e-19
103,-3.73447414967e-19
104,-3.73447414967e-19
105,-3.73447414967e-19
106,-3.73447414967e-19
107,-3.73447414967e-19
108,-3.73447414967e-19
109,-3.73447414967e-19
110,-3.73447414967e-19
111,-3.73447414967e-19
112,-3.73447414967e-19
113,-3.73447414967e-19
114,-3.73447414967e-19
115,-3.73447414967e-19
116,-3.73447414967e-19
117,-3.73447414967e-19
118,-3.73447414967e-19
119,-3.73447414967e-19
120,-3.73447414967e-19
121,-3.73447414967e-19
122,-3.73447414967e-19
123,-3.73447414967e-19
124,-3.73447414967e-19
125,-3.73447414967e-19
126,-3.73447414967e-19
127,-3.73447414967e-19
128,-3.73447414967e-19
129,-3.73447414967e-19
130,-3.73447414967e-19
131,-3.73447414967e-19
132,-3.73447414967e-19
133,-3.73447414967e-19
134,-3.73447414967e-19
135,-3.73447414967e-19
136,-3.73447414967e-19
137,-3.73447414967e-19
138,-3.73447414967e-19
139,-3.73447414967e-19
140,-3.73447414967e-19
141,-3.73447414967e-19
142,-3.73447414967e-19
143,-3.73447414967e-19
144,-3.73447414967e-19
145,-3.73447414967e-19
146,-3.73447414967e-19
147,-3.73447414967e-19
148,-3.73447414967e-19
149,-3.73447414967e-19
150,-3.73447414967e-19
151,-3.73447414967e-19
152,-3.73447414967e-19
153,-3.73447414967e-19
154,-3.73447414967e-19
155,-3.73447414967e-19
156,-3.73447414967e-19
157,-3.73447414967e-19
158,-3.73447414967e-19
159,-3.73447414967e-19
160,-3.73447414967e-19
161,-3.73447414967e-19
162,-3.73447414967e-19
163,-3.73447414967e-19
164,-3.73447414967e-19
165,-3.73447414967e-19
166,-3.73447414967e-19
167,-3.73447414967e-19
168,-3.73447414967e-19
169,-3.73447414967e-19
170,-3.73447414967e-19
171,-3.73447414967e-19
172,-3.73447414967e-19
173,-3.73447414967e-19
174,-3.73447414967e-19
175,-3.73447414967e-19
176,-3.73447414967e-19
177,-3.73447414967e-19
178,-3.73447414967e-19
179,-3.73447414967e-19
180,-3.73447414967e-19
181,-3.73447414967e-19
182,-3.73447414967e-19
183,-3.73447414967e-19
184,-3.73447414967e-19
185,-3.73447414967e-19
186,-3.73447414967e-19
187,-3.73447414967e-19
188,-3.73447414967e-19
189,-3.73447414967e-19
190,-3.93023287526e-19
191,-3.93023287526e-19
192,-3.93023287526e-19
193,-3.93023287526e-19
194,-3.93023287526e-19
195,-3.93023287526e-19
196,-3.93023287526e-19
197,-3.93023287526e-19
198,-3.93023287526e-19
199,-3.93023287526e-19
200,-3.93023287526e-19
201,-3.93023287526e-19
202,-3.93023287526e-19
203,-3.93023287526e-19
204,-3.93023287526e-19
205,-3.93023287526e-19
206,-3.93023287526e-19
207,-3.93023287526e-19
208,-3.93023287526e-19
209,-3.93023287526e-19
210,-3.93023287526e-19
211,-3.93023287526e-19
212,-3.93023287526e-19
213,-3.93023287526e-19
214,-3.93023287526e-19
215,-3.93023287526e-19
216,-3.93023287526e-19
217,-3.93023287526e-19
218,-3.93023287526e-19
219,-3.93023287526e-19
220,-3.93023287526e-19
221,-3.93023287526e-19
222,-3.93023287526e-19
223,-3.93023287526e-19
224,-3.93023287526e-19
225,-3.93023287526e-19
226,-3.93023287526e-19
227,-3.93023287526e-19
228,-3.93023287526e-19
229,-3.93023287526e-19
230,-3.93023287526e-19
231,-3.93023287526e-19
232,-3.93023287526e-19
233,-3.93023287526e-19
234,-3.93023287526e-19
235,-3.93023287526e-19
236,-3.93023287526e-19
237,-3.93023287526e-19
238,-3.93023287526e-19
239,-3.93023287526e-19
240,-3.93023287526e-19
241,-3.93023287526e-19
242,-3.93023287526e-19
243,-3.93023287526e-19
244,-3.93023287526e-19
245,-3.93023287526e-19
246,-3.93023287526e-19
247,-3.93023287526e-19
248,-3.93023287526e-19
249,-3.93023287526e-19
250,-3.93023287526e-19
251,-3.93023287526e-19
252,-3.93023287526e-19
253,-3.93023287526e-19
254,-3.93023287526e-19
255,-3.93023287526e-19
256,-3.93023287526e-19
257,-3.93023287526e-19
258,-3.93023287526e-19
259,-3.93023287526e-19
260,-3.93023287526e-19
261,-3.93023287526e-19
262,-3.93023287526e-19
263,-3.93023287526e-19
264,-3.93023287526e-19
265,-3.93023287526e-19
266,-3.93023287526e-19
267,-3.93023287526e-19
268,-3.93023287526e-19
269,-3.93023287526e-19
270,-3.93023287526e-19
271,-3.93023287526e-19
272,-3.93023287526e-19
273,-3.93023287526e-19
274,-3.93023287526e-19
275,-3.93023287526e-19
276,-3.93023287526e-19
277,-3.93023287526e-19
278,-3.93023287526e-19
279,-3.93023287526e-19
280,-3.93023287526e-19
281,-3.93023287526e-19
282,-3.93023287526e-19
283,-3.93023287526e-19
284,-3.93023287526e-19
285,-3.93023287526e-19
286,-3.93023287526e-19
287,-3.93023287526e-19
288,-3.93023287526e-19
289,-3.93023287526e-19
290,-3.93023287526e-19
291,-3.93023287526e-19
292,-3.93023287526e-19
293,-3.93023287526e-19
294,-3.93023287526e-19
295,-3.93023287526e-19
296,-3.93023287526e-19
297,-3.93023287526e-19
298,-3.93023287526e-19
299,-3.93023287526e-19
300,-3.93023287526e-19
301,-3.93023287526e-19
302,-3.93023287526e-19
303,-3.93023287526e-19
304,-3.93023287526e-19
305,-3.93023287526e-19
306,-3.93023287526e-19
307,-3.93023287526e-19
308,-3.93023287526e-19
309,-3.93023287526e-19
310,-3.93023287526e-19
311,-3.93023287526e-19
312,-3.93023287526e-19
313,-3.93023287526e-19
314,-3.93023287526e-19
315,-3.93023287526e-19
316,-3.93023287526e-19
317,-3.93023287526e-19
318,-3.93023287526e-19
319,-3.93023287526e-19
320,-3.93023287526e-19
321,-3.93023287526e-19
322,-3.93023287526e-19
323,-3.93023287526e-19
324,-3.93023287526e-19
325,-3.93023287526e-19
326,-3.93023287526e-19
327,-3.93023287526e-19
328,-3.93023287526e-19
329,-3.93023287526e-19
330,-3.93023287526e-19
331,-3.93023287526e-19
332,-3.93023287526e-19
333,-3.93023287526e-19
334,-3.93023287526e-19
335,-3.93023287526e-19
336,-3.93023287526e-19
337,-3.93023287526e-19
338,-3.93023287526e-19
339,-3.93023287526e-19
340,-3.93023287526e-19
341,-3.93023287526e-19
342,-3.93023287526e-19
343,-3.93023287526e-19
344,-3.93023287526e-19
345,-3.93023287526e-19
346,-3.93023287526e-19
347,-3.93023287526e-19
348,-3.93023287526e-19
349,-3.93023287526e-19
350,-3.73447414967e-19
351,-3.73447414967e-19
352,-3.73447414967e-19
353,-3.73447414967e-19
